manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,review,rating,rating_category,B,S,S*,C,V,L,Sa,Cluster
Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74.0,2.0,"fruit, burnt, harsh",2.75,Disappointing,1,1,1,0,0,0,0,0
sweet beans,U.S.A.,2021,Honduras,Honduras,72.0,3.0,"overly roasty, spicy",3.0,Recommended,1,1,1,1,0,0,0,2
sweet beans,U.S.A.,2021,Peru,Peru,72.0,3.0,"earthy, roasty, hammy",3.0,Recommended,1,1,1,1,0,0,0,2
sweet beans,U.S.A.,2021,Uganda,Uganda,77.0,3.0,"melon, mocha",3.5,Highly Recommended,1,1,1,1,0,0,0,2
sweet beans,U.S.A.,2021,Trinidad,Trinidad,80.0,3.0,"herbal, tea, dried fruit",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Sweet Escalier,Japan,2018,Peru,San Martin,70.0,5.0,"pungent, molasses, sour",2.5,Disappointing,1,1,1,1,1,1,0,1
Sweet Escalier,Japan,2018,Tanzania,Tanzania,75.0,3.0,"fatty, sour, off notes",2.75,Disappointing,1,1,1,1,0,0,0,2
Sweet Escalier,Japan,2018,Belize,Belize,70.0,5.0,"buttery, cheesy",3.0,Recommended,1,1,1,1,1,1,0,1
Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70.0,5.0,"cardboard, cheesy",3.0,Recommended,1,1,1,1,1,1,0,1
Sweet Escalier,Japan,2018,Venezuela,Chuao,75.0,5.0,"acidic, cocoa, dried fruit",3.25,Recommended,1,1,1,1,1,1,0,1
Sweetness,Canada,2020,Mexico,Tabasco,74.0,3.0,"dried fig, earthy, dirty",3.0,Recommended,1,1,1,1,0,0,0,2
Sweetness,Canada,2020,Peru,Ucayali,68.0,3.0,"burnt black licorice, intense",3.25,Recommended,1,1,1,1,0,0,0,2
Sweetness,Canada,2020,Papua New Guinea,Papua New Guinea,73.0,3.0,"savory lemon, ham",3.25,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2011,Venezuela,Crudo,70.0,3.0,"rustic, sugar dominates",3.0,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2012,Dominican Republic,Santo Domingo,70.0,3.0,"rustic, large unground pieces",3.25,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70.0,3.0,"rustic, bright fruit",3.25,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70.0,3.0,"sweet, spicy",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70.0,3.0,"sour milk, hot cocoa",3.25,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70.0,3.0,"light color, sandy, fruity",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70.0,3.0,"dark color, sandy, fruity",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70.0,3.0,"sandy, earthy, spice, nutty",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2014,Cuba,Baracoa,70.0,3.0,"sandy, banana",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2015,Ecuador,Nacional,70.0,3.0,"sweet, brownie, sour",3.25,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2015,Cuba,Baracoa,88.0,3.0,"rustic, spicy, earthy",3.25,Recommended,1,1,1,1,0,0,0,0
Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70.0,3.0,"sour orange, fatty",3.25,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70.0,3.0,"smokey, mild citrus",3.25,Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70.0,3.0,"rustic, earthy, tea",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70.0,3.0,"coarse, spicy cinnamon",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Tabal,U.S.A.,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70.0,4.0,"vanilla, fuel, earthy",2.5,Disappointing,1,1,1,1,1,0,0,1
Tabal,U.S.A.,2013,Costa Rica,"Costa Rica, batch 83",70.0,4.0,"licorice, dried fruit, burnt fuel",2.75,Disappointing,1,1,1,1,1,0,0,1
Tabal,U.S.A.,2013,Dominican Republic,Dominican Republic,70.0,4.0,"oily, cardboard, sour",2.75,Disappointing,1,1,1,1,1,0,0,1
Tabal,U.S.A.,2013,Peru,"Peru, batch 96",70.0,4.0,"vanilla, fatty, vegetal, mint",3.0,Recommended,1,1,1,1,1,0,0,1
Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,77.0,4.0,"intense, grassy, smokey",2.75,Disappointing,1,1,1,1,0,1,0,1
Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70.0,5.0,"flat, smoke, marshmallow",3.0,Recommended,1,1,1,1,1,1,0,1
Tablette (aka Vanillabeans),Japan,2015,Papua New Guinea,Papua,62.0,5.0,"creamy, smoke, ham",3.25,Recommended,1,1,1,1,1,1,0,1
Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60.0,5.0,"vanilla, butter, caramel",3.25,Recommended,1,1,1,1,1,1,0,1
Tala,Vietnam,2019,Vietnam,Vietnam,70.0,3.0,"cocoa,sweet,fatty, cardboard",2.75,Disappointing,1,1,1,1,0,0,0,2
Tala,Vietnam,2019,Vietnam,Vietnam,75.0,3.0,"intense cocoa, fatty, sticky",3.0,Recommended,1,1,1,1,0,0,0,2
Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70.0,2.0,"earthy, floral, dry",3.25,Recommended,1,1,1,0,0,0,0,0
Taste Artisan,U.S.A.,2019,Venezuela,"Chuao, batch 20170714C",75.0,4.0,"vanilla, fatty",3.0,Recommended,1,1,1,1,1,0,0,1
Taste Artisan,U.S.A.,2019,Peru,Amazonas,75.0,3.0,"blackberry, dirt, high roast",3.25,Recommended,1,1,1,1,0,0,0,2
Taste Artisan,U.S.A.,2019,Peru,Piura,75.0,3.0,fig,4.0,Outstanding,1,1,1,1,0,0,0,2
Taste Artisan aka Coleman and Davis,U.S.A.,2015,Madagascar,Sambirano,75.0,4.0,"berry, spices, smoke",3.0,Recommended,1,1,1,1,1,0,0,1
Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72.0,3.0,"nutty, off, roasty, fatty",3.0,Recommended,1,1,1,1,0,0,0,2
Taucherli,Switzerland,2019,Mexico,Mexico,70.0,3.0,"nutty, fruit, sour, floral",3.25,Recommended,1,1,1,1,0,0,0,2
Taylor Made,U.S.A.,2021,Haiti,"Haiti, batch 2020SEP",67.0,3.0,"earthy, fatty, gritty",2.75,Disappointing,1,1,1,1,0,0,0,2
Taza,U.S.A.,2007,Dominican Republic,"Dark, Stone Ground",70.0,3.0,"sandy, sour banana, sweet",3.0,Recommended,1,1,1,1,0,0,0,2
Taza,U.S.A.,2009,Mexico,Chiapan,75.0,3.0,"rustic, sweet, earthy",2.75,Disappointing,1,1,1,1,0,0,0,2
Taza,U.S.A.,2011,Bolivia,Alto Beni,87.0,3.0,"grainy, blueberries, bitter",3.25,Recommended,1,1,1,1,0,0,0,0
Taza,U.S.A.,2014,Belize,Belize,68.0,3.0,"coarse, watering, sweet",3.0,Recommended,1,1,1,1,0,0,0,2
TCHO,U.S.A.,2008,Ghana,Chocolatey-beta,70.0,5.0,"gritty,sweet,swiss miss,vanilla",2.5,Disappointing,1,1,1,1,1,1,0,1
TCHO,U.S.A.,2008,Peru,Fruity-beta,70.0,5.0,"tangy, off, musty, sour",2.5,Disappointing,1,1,1,1,1,1,0,1
TCHO,U.S.A.,2008,Peru,Nutty-beta,70.0,5.0,"dry, musty, flat",2.5,Disappointing,1,1,1,1,1,1,0,1
TCHO,U.S.A.,2008,Madagascar,Citrus-beta,70.0,5.0,"dry, red berry, off note",2.75,Disappointing,1,1,1,1,1,1,0,1
TCHO,U.S.A.,2009,Blend,TCHOPro 60.5,60.0,5.0,"tea, sweet, astringent",2.75,Disappointing,1,1,1,1,1,1,0,1
TCHO,U.S.A.,2009,Blend,TCHOPro 68,68.0,5.0,"nutty, candy-like",3.0,Recommended,1,1,1,1,1,1,0,1
TCHO,U.S.A.,2012,Blend,"Peru, Ecuador",99.0,3.0,"spicy, ginger, bitter",3.25,Recommended,1,1,1,1,0,0,0,0
TCHO,U.S.A.,2016,Blend,West Africa,62.0,5.0,"strong vanilla, sweet, fatty",2.0,Disappointing,1,1,1,1,1,1,0,1
Tejas,U.S.A.,2012,Peru,Capistrano,70.0,4.0,"perfume, chemical, soapy",2.0,Disappointing,1,1,1,1,1,0,0,1
Tejas,U.S.A.,2012,Madagascar,Concepcion,70.0,4.0,"molasses, off notes",2.75,Disappointing,1,1,1,1,1,0,0,1
Tejas,U.S.A.,2012,Bolivia,San Jose,70.0,3.0,"candy,peanut butter,caramel",2.75,Disappointing,1,1,1,1,0,0,0,2
Tejas,U.S.A.,2012,Brazil,Espada,70.0,3.0,"flat, cardboard, metallic",2.75,Disappointing,1,1,1,1,0,0,0,2
Tejas,U.S.A.,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70.0,4.0,"molasses, caramel, spice",3.0,Recommended,1,1,1,1,1,0,0,1
Tejas,U.S.A.,2012,Papua New Guinea,Aranama,70.0,4.0,"molasses, caramel, fruity",3.0,Recommended,1,1,1,1,1,0,0,1
Tejas,U.S.A.,2012,Madagascar,Capistrano*,70.0,3.0,"sticky, caramel",3.0,Recommended,1,1,1,1,0,0,0,2
Tejas,U.S.A.,2012,Venezuela,Concepcion*,80.0,4.0,"earthy, savory, hammy",3.0,Recommended,1,1,1,1,1,0,0,2
Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane juice",70.0,4.0,"gritty, rum, molasses",3.25,Recommended,1,1,1,1,1,0,0,1
Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane sugar",70.0,3.0,"molasses, fruit, floral",3.25,Recommended,1,1,1,1,0,0,0,2
Tejas,U.S.A.,2012,Mexico,Espada,70.0,3.0,"molasses, caramel",3.25,Recommended,1,1,1,1,0,0,0,2
Tejas,U.S.A.,2012,Bolivia,San Jose,67.0,3.0,"green apple, sweet",3.25,Recommended,1,1,1,1,0,0,0,2
Tejas,U.S.A.,2012,Dominican Republic,Presidio,70.0,4.0,"molasses, caramel",3.5,Highly Recommended,1,1,1,1,1,0,0,1
Tejas,U.S.A.,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70.0,3.0,"honey, pepper, charcoal",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Terroir,U.S.A.,2014,Ecuador,"Ecuador, batch 6-5-15",77.0,2.0,"intense, mild coffee and rum",3.25,Recommended,1,1,1,0,0,0,0,0
Terroir,U.S.A.,2014,Madagascar,"Madagascar, batch 6-5-15",67.0,2.0,"sweet, rich, tannic, fruity",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Terroir,U.S.A.,2014,Uganda,"Uganda, batch 6-3-15",73.0,2.0,"creamy, almond, butter",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Terroir,U.S.A.,2015,Peru,Peru,70.0,2.0,"spicy, black pepper, intense",2.75,Disappointing,1,1,1,0,0,0,0,0
Terroir,U.S.A.,2015,Ecuador,Ecuador,70.0,2.0,"floral, earthy, bourbon",3.25,Recommended,1,1,1,0,0,0,0,0
Terroir,U.S.A.,2015,Dominican Republic,Oko Caribe,70.0,3.0,"spicy, black pepper, bold",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Terroir,U.S.A.,2015,Belize,Belize,70.0,2.0,"nutty, raspberry, metallic",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Terroir,U.S.A.,2015,Madagascar,Madagascar,70.0,2.0,"bright fruit, mild sour",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Terroir,U.S.A.,2015,Guatemala,Guatemala,70.0,3.0,"walnuts, cocoa, easy melt",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Terroir,U.S.A.,2019,Haiti,Haiti,72.0,3.0,"harsh, tobacco",2.75,Disappointing,1,1,1,1,0,0,0,2
Terroir,U.S.A.,2019,Belize,Maya Mountain,77.0,3.0,"berries, licorice, cocoa,bitter",3.0,Recommended,1,1,1,1,0,0,0,2
Terroir,U.S.A.,2019,Bolivia,Alto Beni,77.0,3.0,"muted, roasted banana",3.25,Recommended,1,1,1,1,0,0,0,2
The Barn,Sweden,2015,Peru,Peru,70.0,3.0,"sandy, sweet, raisins",3.0,Recommended,1,1,1,1,0,0,0,2
Theo,U.S.A.,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91.0,2.0,"dry, very bland, mild bitter",2.0,Disappointing,1,1,1,0,0,0,0,0
Theo,U.S.A.,2007,Ivory Coast,Ivory Coast,75.0,4.0,"dry, gritty, hint of fruit, sour",2.5,Disappointing,1,1,1,1,1,0,0,1
Theo,U.S.A.,2007,Ghana,"Ghana, Kumasi",84.0,4.0,"dry, slightly tart, bitter",3.0,Recommended,1,1,1,1,1,0,0,2
Theo,U.S.A.,2007,Blend,"Ghana, Panama, Ecuador",75.0,3.0,"sandy, sweet, fruity",3.0,Recommended,1,1,1,1,0,0,0,2
Theo,U.S.A.,2007,Madagascar,Madagascar,65.0,3.0,"sandy, sweet, blueberry",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Theo,U.S.A.,2012,Congo,Congo w/ nibs,65.0,4.0,"sweet, vanilla, cocoa",3.25,Recommended,1,1,1,1,1,0,0,1
Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70.0,2.0,"peanut butter, sour milk",3.25,Recommended,1,1,1,0,0,0,0,0
Thistle & Rose aka Aggie USU,U.S.A.,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70.0,2.0,"pure, bold, floral",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Tibito,Colombia,2018,Colombia,"Meta, lot 052",70.0,3.0,"floral, vegetal",3.0,Recommended,1,1,1,0,0,1,0,2
Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70.0,3.0,"spicy, marshmallow",3.25,Recommended,1,1,1,0,0,1,0,2
Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72.0,3.0,"bright fruit, cashew",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Tiny House,U.S.A.,2019,Tanzania,Kokoa Kamili,71.0,2.0,"bland, mild honey, sour",2.75,Disappointing,1,1,1,0,0,0,0,0
To'ak,Ecuador,2020,Ecuador,"Galapagos, Santa Cruz Island, 2018 h.",75.0,3.0,"strong floral, oily, bold, grassy",3.25,Recommended,1,1,1,1,0,0,0,2
To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81.0,2.0,"waxy, mild fruit, floral",3.25,Recommended,1,1,1,0,0,0,0,0
Tobago Estate (Pralus),France,2012,Tobago,"Roxborough, Tobago",70.0,3.0,"smooth, wild berries",4.0,Outstanding,1,1,1,1,0,0,0,2
Tocoti,U.S.A.,2011,Venezuela,Venezuela,72.0,3.0,"peanut butter, soapy",2.75,Disappointing,1,1,1,1,0,0,0,2
Tocoti,U.S.A.,2011,Dominican Republic,Dominican Republic,74.0,3.0,"pronounced fruit, sour",3.0,Recommended,1,1,1,1,0,0,0,2
Tocoti,U.S.A.,2012,Bolivia,"Wild Bolivian, Jungle Love",77.0,3.0,"sandy, sweet",3.0,Recommended,1,1,1,1,0,0,0,2
Tosier,U.K.,2018,Haiti,Acul du Nard,70.0,3.0,"metallic, astringent",2.75,Disappointing,1,1,1,1,0,0,0,2
Tosier,U.K.,2018,Bolivia,"Alto Beni, 2016",70.0,3.0,"spicy, cocoa, sweet",3.0,Recommended,1,1,1,1,0,0,0,2
Tosier,U.K.,2018,Belize,Maya Mtn.,70.0,3.0,"honey, caramel",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Tosier,U.K.,2019,Colombia,Tumaco,70.0,3.0,"dull, chewy, sweet",2.75,Disappointing,1,1,1,1,0,0,0,2
Tree to Bar,South Korea,2019,Ecuador,Ecuador,70.0,2.0,"nutty, floral",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Treehouse,U.S.A.,2014,Dominican Republic,Conacado,72.0,2.0,"baked, roasty, coffee",3.0,Recommended,1,1,1,0,0,0,0,0
Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,"Conacado, Manifesto",70.0,3.0,"sandy, strawberry, coconut",2.75,Disappointing,1,1,1,1,0,0,0,2
Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,La Red,70.0,3.0,"heavy roast, black licorice",3.25,Recommended,1,1,1,1,0,0,0,2
Triangle Roasters,U.S.A.,2020,Nicaragua,La Colonia,70.0,2.0,"high acidity, toffee, spicy",3.25,Recommended,1,1,1,0,0,0,0,0
Triangle Roasters,U.S.A.,2020,Haiti,Pisa,70.0,2.0,"dominating roast, deep cocoa",3.25,Recommended,1,1,1,0,0,0,0,0
Triangle Roasters,U.S.A.,2020,Guatemala,Guatemala,70.0,2.0,"bright fruit, heavy roast, smooth",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Triangle Roasters,U.S.A.,2021,Philippines,Malah Na Bulong,70.0,2.0,"sticky, butterscotch, sl. Hammy",3.25,Recommended,1,1,1,0,0,0,0,0
Tribar,Peru,2018,Peru,Ucayali,73.0,3.0,"powdery, complex, rubber",3.0,Recommended,1,1,1,1,0,0,0,2
Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70.0,3.0,"sweet, pungent grape, acidic",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70.0,2.0,"tart, sweet, sour, savory",2.75,Disappointing,1,1,1,0,0,0,0,0
Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70.0,2.0,"woody, sweet, unrefined",2.75,Disappointing,1,1,1,0,0,0,0,0
Tribe,Canada,2020,Peru,Ucayali,70.0,2.0,"very sandy, spicey, sweet",3.0,Recommended,1,1,1,0,0,0,0,0
Tsara (Cinagra),Madagascar,2011,Madagascar,"Ambanja, Tsara Valley",72.0,3.0,"cocoa, mild fruit",3.5,Highly Recommended,1,1,1,1,0,0,0,2
twenty-four blackbirds,U.S.A.,2011,Dominican Republic,Dominican Republic,73.0,2.0,"roasty, woody, rubber off",2.75,Disappointing,1,1,1,0,0,0,0,0
twenty-four blackbirds,U.S.A.,2013,Bolivia,"Palos Blancos, batch 97",75.0,2.0,"roasty, bitter, caramel, dairy",2.5,Disappointing,1,1,1,0,0,0,0,0
twenty-four blackbirds,U.S.A.,2013,Dominican Republic,"Dominican Republic, batch 85",68.0,2.0,"roasty, sligt burnt, red fruit",3.25,Recommended,1,1,1,0,0,0,0,0
twenty-four blackbirds,U.S.A.,2014,Madagascar,"Madagascar, lot 137",75.0,2.0,"intense, red berry",3.5,Highly Recommended,1,1,1,0,0,0,0,0
twenty-four blackbirds,U.S.A.,2015,Dominican Republic,Oko Caribe,75.0,2.0,"spicy, sour, off note",2.75,Disappointing,1,1,1,0,0,0,0,0
twenty-four blackbirds,U.S.A.,2015,Ecuador,"Cedeno, lot 271",75.0,2.0,"intense, floral",3.5,Highly Recommended,1,1,1,0,0,0,0,0
twenty-four blackbirds,U.S.A.,2017,Tanzania,Kokoa Kamili,75.0,2.0,"dry, floral, woody",3.25,Recommended,1,1,1,0,0,0,0,0
Two Ravens,U.S.A.,2016,Peru,Peru,60.0,3.0,"coarse, sweet, lemon",3.0,Recommended,1,1,1,1,0,0,0,2
Un Dimanche A Paris,France,2011,Dominican Republic,Dominican Republic,63.0,3.0,spicy and rich,3.75,Highly Recommended,1,1,1,1,0,0,0,2
Uncouth,Canada,2017,Dominican Republic,Dominican Republic,75.0,2.0,"dry, coarse, hay, off",2.75,Disappointing,1,1,1,0,0,0,0,0
Uncouth,Canada,2017,Tanzania,Tanzania,75.0,2.0,"dry, coarse, sweet, earthy",3.0,Recommended,1,1,1,0,0,0,0,0
Uncouth,Canada,2017,Guatemala,Guatemala,75.0,2.0,"dry, coarse, sour",3.25,Recommended,1,1,1,0,0,0,0,0
Undone,U.S.A.,2014,Nicaragua,Matagalpa,74.0,2.0,"creamy, woody,green, rubber",2.75,Disappointing,1,1,1,0,0,0,0,0
Undone,U.S.A.,2014,Dominican Republic,"San Francisco de Macoris, Nourish",70.0,2.0,"tart, tangy, mild cocoa",3.0,Recommended,1,1,1,0,0,0,0,0
Upchurch,U.S.A.,2016,Madagascar,"Madagascar, Sassy Bar",72.0,2.0,"sweet, acidic, tart",3.0,Recommended,1,1,1,0,0,0,0,0
Upchurch,U.S.A.,2016,Tanzania,"Tanzania, Party Bar",72.0,2.0,"sandy, sweet, peach",3.25,Recommended,1,1,1,0,0,0,0,0
Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65.0,4.0,"intense, nutty, mild rubber",3.25,Recommended,1,1,1,1,1,0,0,1
Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70.0,3.0,"spice, melon, nutty",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Utopick,Spain,2018,Nicaragua,Nugo,70.0,3.0,roasty cocoa,3.75,Highly Recommended,1,1,1,1,0,0,0,2
Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74.0,3.0,"roasted strawberry, bold",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,64.0,5.0,"nutty, vegetal, sweet",2.5,Disappointing,1,1,1,1,1,1,0,1
Valrhona,France,2006,Blend,"Carribean, Caraibe",66.0,5.0,"slight bitter, woody",3.0,Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64.0,5.0,"modest, creamy, cocoa",3.0,Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64.0,5.0,"red berry, rich cocoa",3.5,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2006,Blend,"Guanaja, South America",70.0,5.0,"subtle, smooth, earthy, long",3.75,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2007,Blend,Le Noir Extra Amer,85.0,5.0,"creamy, fatty, very bitter",1.5,Unpleasant,1,1,1,1,1,1,0,1
Valrhona,France,2007,Blend,"Abinao, West Africa",85.0,5.0,"berries, tart, bitter",2.5,Disappointing,1,1,1,1,1,1,0,1
Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71.0,5.0,nutty and bitter dominate,2.75,Disappointing,1,1,1,1,1,1,0,1
Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72.0,5.0,"creamy, rich, licorice",3.0,Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64.0,5.0,"creamy, cherry",3.25,Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2007,Venezuela,Chuao 2002 P.,65.0,5.0,"sandy, vegetal, cocoa",3.75,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2007,Madagascar,Manjari,64.0,5.0,"creamy, blueberry, raspberry",4.0,Outstanding,1,1,1,1,1,1,0,1
Valrhona,France,2009,Ghana,Nyangbo,68.0,5.0,"creamy, cocoa, bread",3.5,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2009,Dominican Republic,Tainori,64.0,5.0,"cocoa dominates, woodsy",3.75,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2009,Ecuador,Alpaco,66.0,5.0,"rich cocoa, hot spice",3.75,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2011,Blend,Caraque,56.0,5.0,"intense sweet, nut, orange",3.25,Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64.0,5.0,"creamy, honey,peanut butter",4.0,Outstanding,1,1,1,1,1,1,0,1
Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69.0,5.0,"green,unripened fruit,banana",4.0,Outstanding,1,1,1,1,1,1,0,1
Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70.0,5.0,"yogurt, lemon, licorice",3.5,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2013,Dominican Republic,"Loma Sotavento, 2013",64.0,5.0,"complex, herbs, fruit, dairy",3.5,Highly Recommended,1,1,1,1,1,1,0,1
Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",63.0,5.0,"intense, dark berry, grapes",4.0,Outstanding,1,1,1,1,1,1,0,1
Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",60.0,3.0,"intense, rich, sweet",3.25,Recommended,1,1,1,1,0,0,0,2
Vanleer (Barry Callebaut),U.S.A.,2012,Ghana,Manhattan,72.0,3.0,"sour vanila, heavy roast",2.5,Disappointing,1,1,1,1,0,0,0,2
Vanleer (Barry Callebaut),U.S.A.,2012,Ghana,Napa,65.0,3.0,"oily, caramel ""rolo"", sweet",2.75,Disappointing,1,1,1,1,0,0,0,2
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,72.0,3.0,"fatty, bland, very astringent",2.75,Disappointing,1,1,1,1,0,0,0,2
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,76.0,4.0,"fatty, sour, spoiled",2.75,Disappointing,1,1,1,1,1,0,0,1
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,80.0,4.0,"fatty, bitter, sour",2.75,Disappointing,1,1,1,1,1,0,0,2
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,70.0,3.0,"oily, fatty, citrus",3.0,Recommended,1,1,1,1,0,0,0,2
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar w/ nibs,68.0,3.0,"oily, nutty, fatty",3.0,Recommended,1,1,1,1,0,0,0,2
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,64.0,3.0,"sandy, mild citrus, sweet",3.25,Recommended,1,1,1,1,0,0,0,2
Vicuna,U.S.A.,2015,Bolivia,Palos Blancos,70.0,2.0,"peanut butter, coffee, mint",3.25,Recommended,1,1,1,0,0,0,0,0
Vicuna,U.S.A.,2015,Bolivia,Palos Blancos + nibs,70.0,2.0,"complex, nibs too soft",3.25,Recommended,1,1,1,0,0,0,0,0
Vicuna,U.S.A.,2018,Bolivia,Palos Blancos,70.0,2.0,"smokey, earthy, nutty",2.75,Disappointing,1,1,1,0,0,0,0,0
Vicuna,U.S.A.,2018,Guatemala,Alta Verapaz,70.0,2.0,"earthy, sour, intense",3.0,Recommended,1,1,1,0,0,0,0,0
Vicuna,U.S.A.,2018,Dominican Republic,San Francisco de Macoris,70.0,2.0,"dark berry, roasty",3.25,Recommended,1,1,1,0,0,0,0,0
Videri,U.S.A.,2012,Blend,"Classic, Central and S. America",70.0,3.0,"sweet, fruity, heavy roast",3.25,Recommended,1,1,1,1,0,0,0,2
Videri,U.S.A.,2013,Blend,"Dark, Central and S. America",90.0,3.0,"mellow fruit, tart, mild bitter",3.75,Highly Recommended,1,1,1,1,0,0,0,0
